Latitude (decimal degrees):	49.418
Longitude (decimal degrees):	2.826
Elevation (m):	43
Radiation database:	PVGIS-SARAH3


Slope: 39 deg. (optimum)
Azimuth: -3 deg. (optimum)
Nominal power of the PV system (c-Si) (kWp):	1.0
System losses (%):	14.0
time,P,G(i),H_sun,T2m,WS10m,Int
20210412:2310,0.0,0.0,0.0,1.98,2.28,0.0
20210413:0010,0.0,0.0,0.0,1.11,2.28,0.0
20210413:0110,0.0,0.0,0.0,0.43,2.28,0.0
20210413:0210,0.0,0.0,0.0,-0.22,2.28,0.0
20210413:0310,0.0,0.0,0.0,-0.81,2.14,0.0
20210413:0410,0.0,0.0,0.0,-1.33,2.0,0.0
20210413:0510,0.0,0.0,0.0,-1.93,1.93,0.0
20210413:0610,77.81,127.83,10.32,-1.65,1.59,0.0
20210413:0710,315.52,379.34,20.04,1.61,1.93,0.0
20210413:0810,539.05,628.98,29.41,3.94,2.41,0.0
20210413:0910,673.42,791.15,37.88,5.61,3.38,0.0
20210413:1010,673.39,797.68,44.7,7.0,3.59,0.0
20210413:1110,776.11,938.42,48.84,7.85,3.24,0.0
20210413:1210,867.63,1069.5,49.4,8.57,2.97,0.0
20210413:1310,787.27,962.96,46.22,8.96,2.76,0.0
20210413:1410,666.83,803.57,40.07,9.35,2.76,0.0
20210413:1510,489.38,583.41,31.99,9.35,2.76,0.0
20210413:1610,291.48,359.98,22.82,8.97,2.76,0.0
20210413:1710,80.49,120.39,13.15,8.7,2.62,0.0
20210413:1810,2.48,11.02,3.44,7.75,1.93,0.0
20210413:1910,0.0,0.0,0.0,6.12,2.28,0.0
20210413:2010,0.0,0.0,0.0,4.74,2.41,0.0
20210413:2110,0.0,0.0,0.0,3.7,2.41,0.0
20210413:2210,0.0,0.0,0.0,2.8,2.34,0.0
20210413:2310,0.0,0.0,0.0,1.94,2.28,0.0
20210414:0010,0.0,0.0,0.0,1.07,2.07,0.0
20210414:0110,0.0,0.0,0.0,0.13,1.93,0.0
20210414:0210,0.0,0.0,0.0,-0.73,1.86,0.0
20210414:0310,0.0,0.0,0.0,-1.4,1.79,0.0
20210414:0410,0.0,0.0,0.0,-1.94,1.72,0.0
20210414:0510,0.0,0.0,0.0,-2.26,1.66,0.0
20210414:0610,78.54,126.63,10.64,-1.27,1.17,0.0
20210414:0710,212.16,258.5,20.36,2.9,1.03,0.0
20210414:0810,509.65,605.87,29.73,5.47,1.17,0.0
20210414:0910,680.42,830.57,38.22,7.41,1.24,0.0
20210414:1010,593.02,718.79,45.05,8.58,1.59,0.0
20210414:1110,197.26,243.59,49.21,9.28,2.21,0.0
20210414:1210,259.94,315.37,49.75,9.49,2.48,0.0
20210414:1310,87.7,118.32,46.54,9.46,2.48,0.0
20210414:1410,137.74,175.66,40.35,9.65,2.69,0.0
20210414:1510,296.33,355.59,32.24,9.58,3.03,0.0
20210414:1610,291.64,359.25,23.05,9.15,3.66,0.0
20210414:1710,75.55,110.59,13.38,8.37,3.52,0.0
20210414:1810,1.21,8.48,3.67,7.4,3.31,0.0
20210414:1910,0.0,0.0,0.0,5.67,2.97,0.0
20210414:2010,0.0,0.0,0.0,4.61,3.24,0.0
20210414:2110,0.0,0.0,0.0,3.74,3.45,0.0
20210414:2210,0.0,0.0,0.0,3.02,3.45,0.0
20210414:2310,0.0,0.0,0.0,2.4,3.24,0.0
20210415:0010,0.0,0.0,0.0,1.81,2.97,0.0
20210415:0110,0.0,0.0,0.0,1.28,2.76,0.0
20210415:0210,0.0,0.0,0.0,0.82,2.76,0.0
20210415:0310,0.0,0.0,0.0,0.47,2.76,0.0
20210415:0410,0.0,0.0,0.0,0.13,2.76,0.0
20210415:0510,0.0,0.0,0.0,-0.16,2.76,0.0
20210415:0610,81.0,131.35,10.95,0.26,2.48,0.0
20210415:0710,314.84,376.68,20.67,2.21,3.17,0.0
20210415:0810,537.15,621.8,30.06,4.24,3.52,0.0
20210415:0910,485.63,563.89,38.56,6.14,4.14,0.0
20210415:1010,234.27,281.11,45.41,7.09,4.41,0.0
20210415:1110,349.53,412.42,49.57,7.71,4.21,0.0
20210415:1210,158.39,197.5,50.1,8.28,4.0,0.0
20210415:1310,293.2,350.58,46.86,8.96,3.93,0.0
20210415:1410,81.58,111.04,40.63,9.38,3.86,0.0
20210415:1510,161.78,202.08,32.49,9.19,3.59,0.0
20210415:1610,320.88,396.15,23.28,9.06,3.52,0.0
20210415:1710,88.1,149.86,13.61,8.5,3.31,0.0
20210415:1810,3.91,13.56,3.9,7.62,2.97,0.0
20210415:1910,0.0,0.0,0.0,6.31,2.9,0.0
20210415:2010,0.0,0.0,0.0,5.25,2.83,0.0
20210415:2110,0.0,0.0,0.0,4.24,2.9,0.0
20210415:2210,0.0,0.0,0.0,3.8,2.97,0.0
20210415:2310,0.0,0.0,0.0,3.12,2.9,0.0
20210416:0010,0.0,0.0,0.0,2.75,2.9,0.0
20210416:0110,0.0,0.0,0.0,2.22,2.83,0.0
20210416:0210,0.0,0.0,0.0,1.59,2.83,0.0
20210416:0310,0.0,0.0,0.0,1.09,2.69,0.0
20210416:0410,0.0,0.0,0.0,0.6,2.69,0.0
20210416:0510,0.0,0.0,0.0,0.21,2.69,0.0
20210416:0610,81.48,130.31,11.26,0.79,2.41,0.0
20210416:0710,306.82,368.95,20.98,3.14,2.83,0.0
20210416:0810,523.39,610.01,30.38,5.31,3.17,0.0
20210416:0910,688.47,814.05,38.9,7.2,3.59,0.0
20210416:1010,311.69,369.69,45.76,8.55,4.83,0.0
20210416:1110,377.17,444.31,49.93,9.0,5.66,0.0
20210416:1210,243.02,293.06,50.45,9.22,5.52,0.0
20210416:1310,231.41,280.07,47.17,9.24,5.24,0.0
20210416:1410,101.77,133.79,40.91,8.96,4.9,0.0
20210416:1510,128.63,164.19,32.74,9.06,5.24,0.0
20210416:1610,119.15,153.79,23.52,8.79,4.55,0.0
20210416:1710,67.39,97.45,13.83,8.67,3.93,0.0
20210416:1810,2.03,10.17,4.13,8.21,3.31,0.0
20210416:1910,0.0,0.0,0.0,6.88,2.83,0.0
20210416:2010,0.0,0.0,0.0,5.77,2.76,0.0
20210416:2110,0.0,0.0,0.0,5.08,2.97,0.0
20210416:2210,0.0,0.0,0.0,4.63,3.17,0.0
20210416:2310,0.0,0.0,0.0,4.02,3.31,0.0
20210417:0010,0.0,0.0,0.0,3.64,3.31,0.0
20210417:0110,0.0,0.0,0.0,3.34,3.31,0.0
20210417:0210,0.0,0.0,0.0,3.05,3.31,0.0
20210417:0310,0.0,0.0,0.0,2.86,3.24,0.0
20210417:0410,0.0,0.0,0.0,2.57,3.17,0.0
20210417:0510,0.0,1.7,1.92,2.28,3.17,0.0
20210417:0610,78.26,120.0,11.56,2.76,2.83,0.0
20210417:0710,299.34,361.17,21.29,4.62,3.45,0.0
20210417:0810,499.26,582.22,30.69,6.3,3.66,0.0
20210417:0910,692.27,819.66,39.23,8.21,4.0,0.0
20210417:1010,811.41,977.49,46.11,9.76,4.48,0.0
20210417:1110,850.05,1032.43,50.29,10.82,4.83,0.0
20210417:1210,764.57,924.99,50.79,11.55,4.83,0.0
20210417:1310,757.87,915.53,47.48,11.58,4.69,0.0
20210417:1410,682.39,818.64,41.18,11.87,4.55,0.0
20210417:1510,529.94,632.7,32.99,11.87,4.41,0.0
20210417:1610,296.68,369.11,23.75,11.35,4.14,0.0
20210417:1710,87.28,141.95,14.06,10.79,3.86,0.0
20210417:1810,5.36,16.11,4.36,9.79,3.59,0.0
20210417:1910,0.0,0.0,0.0,9.23,3.52,0.0
20210417:2010,0.0,0.0,0.0,8.13,3.52,0.0
20210417:2110,0.0,0.0,0.0,6.47,3.38,0.0
20210417:2210,0.0,0.0,0.0,5.3,3.45,0.0
20210417:2310,0.0,0.0,0.0,4.56,3.31,0.0
20210418:0010,0.0,0.0,0.0,3.98,3.03,0.0
20210418:0110,0.0,0.0,0.0,3.46,2.76,0.0
20210418:0210,0.0,0.0,0.0,3.12,2.48,0.0
20210418:0310,0.0,0.0,0.0,2.95,2.34,0.0
20210418:0410,0.0,0.0,0.0,2.89,2.34,0.0
20210418:0510,0.0,1.7,2.23,2.97,2.28,0.0
20210418:0610,74.66,111.34,11.87,3.58,2.14,0.0
20210418:0710,286.94,347.64,21.6,4.99,2.62,0.0
20210418:0810,497.7,583.67,31.01,5.93,2.62,0.0
20210418:0910,678.46,809.9,39.56,7.54,2.76,0.0
20210418:1010,781.52,953.59,46.46,9.05,2.83,0.0
20210418:1110,814.55,1009.18,50.65,10.85,2.9,0.0
20210418:1210,597.38,726.49,51.14,11.89,2.9,0.0
20210418:1310,364.54,440.57,47.79,12.1,2.97,0.0
20210418:1410,202.82,252.17,41.46,12.08,2.97,0.0
20210418:1510,334.66,404.94,33.23,12.09,2.83,0.0
20210418:1610,280.4,351.96,23.97,11.97,2.48,0.0
20210418:1710,86.58,144.33,14.28,11.65,1.93,0.0
20210418:1810,5.84,16.96,4.59,11.07,1.72,0.0
20210418:1910,0.0,0.0,0.0,9.28,2.21,0.0
20210418:2010,0.0,0.0,0.0,7.96,2.21,0.0
20210418:2110,0.0,0.0,0.0,6.68,2.41,0.0
20210418:2210,0.0,0.0,0.0,5.65,2.55,0.0
20210418:2310,0.0,0.0,0.0,4.77,2.41,0.0
20210419:0010,0.0,0.0,0.0,3.98,2.21,0.0
20210419:0110,0.0,0.0,0.0,3.2,2.0,0.0
20210419:0210,0.0,0.0,0.0,2.52,1.86,0.0
20210419:0310,0.0,0.0,0.0,1.83,1.86,0.0
20210419:0410,0.0,0.0,0.0,1.14,1.72,0.0
20210419:0510,0.0,5.09,2.53,0.54,1.66,0.0
20210419:0610,88.66,140.27,12.17,1.53,1.24,0.0
20210419:0710,310.33,378.18,21.9,5.12,1.66,0.0
20210419:0810,518.41,621.29,31.32,7.4,1.31,0.0
20210419:0910,669.26,825.1,39.88,9.64,1.24,0.0
20210419:1010,779.86,982.43,46.8,11.52,1.72,0.0
20210419:1110,843.86,1074.77,51.0,12.62,2.14,0.0
20210419:1210,858.87,1098.31,51.48,13.35,2.28,0.0
20210419:1310,798.51,1015.61,48.1,14.13,2.14,0.0
20210419:1410,679.12,850.67,41.73,14.53,1.93,0.0
20210419:1510,511.07,631.25,33.47,14.67,1.86,0.0
20210419:1610,304.5,388.81,24.2,14.32,1.86,0.0
20210419:1710,86.89,150.61,14.5,14.01,1.79,0.0
20210419:1810,8.45,21.19,4.81,13.09,1.66,0.0
20210419:1910,0.0,0.0,0.0,11.84,2.0,0.0
20210419:2010,0.0,0.0,0.0,10.39,2.14,0.0
20210419:2110,0.0,0.0,0.0,9.62,2.0,0.0
20210419:2210,0.0,0.0,0.0,9.01,1.79,0.0
20210419:2310,0.0,0.0,0.0,8.03,1.79,0.0
20210420:0010,0.0,0.0,0.0,6.98,1.72,0.0
20210420:0110,0.0,0.0,0.0,6.24,1.59,0.0
20210420:0210,0.0,0.0,0.0,5.61,1.52,0.0
20210420:0310,0.0,0.0,0.0,5.25,1.38,0.0
20210420:0410,0.0,0.0,0.0,5.27,1.31,0.0
20210420:0510,0.84,7.63,2.83,4.93,1.38,0.0
20210420:0610,87.68,139.68,12.46,6.24,0.76,0.0
20210420:0710,296.52,369.64,22.19,8.32,0.48,0.0
20210420:0810,496.55,609.78,31.62,10.14,0.41,0.0
20210420:0910,645.01,812.96,40.2,11.57,0.48,0.0
20210420:1010,616.15,778.53,47.14,13.04,0.69,0.0
20210420:1110,701.38,902.57,51.35,14.15,0.9,0.0
20210420:1210,496.34,628.18,51.81,14.57,0.21,0.0
20210420:1310,393.44,494.16,48.4,15.14,0.21,0.0
20210420:1410,158.97,206.11,41.99,15.1,0.55,0.0
20210420:1510,420.41,524.13,33.71,15.08,0.76,0.0
20210420:1610,235.31,301.56,24.43,14.93,1.03,0.0
20210420:1710,87.33,147.57,14.72,14.68,1.24,0.0
20210420:1810,8.41,21.19,5.04,13.97,1.38,0.0
20210420:1910,0.0,0.0,0.0,12.6,2.21,0.0
20210420:2010,0.0,0.0,0.0,11.13,2.28,0.0
20210420:2110,0.0,0.0,0.0,9.94,2.34,0.0
20210420:2210,0.0,0.0,0.0,9.03,2.41,0.0
20210420:2310,0.0,0.0,0.0,8.31,2.34,0.0
20210421:0010,0.0,0.0,0.0,7.88,2.14,0.0
20210421:0110,0.0,0.0,0.0,6.91,2.0,0.0
20210421:0210,0.0,0.0,0.0,5.96,1.86,0.0
20210421:0310,0.0,0.0,0.0,5.12,1.86,0.0
20210421:0410,0.0,0.0,0.0,4.34,1.86,0.0
20210421:0510,1.25,8.48,3.13,3.73,1.86,0.0
20210421:0610,87.35,133.56,12.75,5.12,1.38,0.0
20210421:0710,288.45,357.2,22.48,8.12,1.03,0.0
20210421:0810,484.22,588.96,31.92,10.76,1.24,0.0
20210421:0910,641.55,796.84,40.52,13.28,1.72,0.0
20210421:1010,752.0,947.99,47.47,14.91,2.48,0.0
20210421:1110,418.92,513.67,51.69,15.76,3.31,0.0
20210421:1210,141.66,184.76,52.15,16.0,3.66,0.0
20210421:1310,96.55,131.97,48.7,16.26,3.79,0.0
20210421:1410,172.88,221.52,42.26,16.45,3.86,0.0
20210421:1510,109.07,146.53,33.95,16.05,4.0,0.0
20210421:1610,201.0,256.24,24.65,15.59,4.28,0.0
20210421:1710,89.48,141.77,14.94,14.61,3.93,0.0
20210421:1810,11.27,25.43,5.26,13.55,3.52,0.0
20210421:1910,0.0,0.0,0.0,12.34,3.66,0.0
20210421:2010,0.0,0.0,0.0,10.88,4.21,0.0
20210421:2110,0.0,0.0,0.0,9.63,4.48,0.0
20210421:2210,0.0,0.0,0.0,8.55,4.41,0.0
20210421:2310,0.0,0.0,0.0,7.66,4.21,0.0
20210422:0010,0.0,0.0,0.0,6.81,4.0,0.0
20210422:0110,0.0,0.0,0.0,6.05,3.86,0.0
20210422:0210,0.0,0.0,0.0,5.38,3.66,0.0
20210422:0310,0.0,0.0,0.0,4.77,3.72,0.0
20210422:0410,0.0,0.0,0.0,4.23,3.79,0.0
20210422:0510,2.56,11.02,3.42,3.73,3.79,0.0
20210422:0610,96.52,152.05,13.04,4.14,3.66,0.0
20210422:0710,326.8,393.2,22.77,5.58,4.41,0.0
20210422:0810,544.9,635.71,32.22,7.18,4.48,0.0
20210422:0910,716.32,849.03,40.83,8.88,4.55,0.0
20210422:1010,824.15,995.92,47.8,10.4,4.69,0.0
20210422:1110,867.22,1061.92,52.03,11.65,4.69,0.0
20210422:1210,878.87,1085.64,52.48,12.61,4.48,0.0
20210422:1310,832.56,1025.11,49.0,13.28,4.41,0.0
20210422:1410,712.43,864.28,42.52,13.65,4.62,0.0
20210422:1510,531.91,638.94,34.19,13.62,4.9,0.0
20210422:1610,316.99,397.3,24.87,13.28,4.97,0.0
20210422:1710,91.03,156.31,15.16,12.69,4.48,0.0
20210422:1810,10.23,23.74,5.49,11.62,3.59,0.0
20210422:1910,0.0,0.0,0.0,9.96,3.45,0.0
20210422:2010,0.0,0.0,0.0,8.71,3.52,0.0
20210422:2110,0.0,0.0,0.0,7.76,3.59,0.0
20210422:2210,0.0,0.0,0.0,6.98,3.59,0.0
20210422:2310,0.0,0.0,0.0,6.29,3.45,0.0
20210423:0010,0.0,0.0,0.0,5.63,3.17,0.0
20210423:0110,0.0,0.0,0.0,5.01,2.97,0.0
20210423:0210,0.0,0.0,0.0,4.41,2.97,0.0
20210423:0310,0.0,0.0,0.0,3.92,2.97,0.0
20210423:0410,0.0,0.0,0.0,3.45,2.9,0.0
20210423:0510,4.54,14.41,3.71,3.05,2.76,0.0
20210423:0610,102.68,163.81,13.32,3.9,2.55,0.0
20210423:0710,335.41,407.11,23.06,6.26,2.9,0.0
20210423:0810,544.83,646.61,32.51,8.54,3.03,0.0
20210423:0910,699.55,845.74,41.14,10.64,3.31,0.0
20210423:1010,810.61,1002.25,48.13,12.41,3.52,0.0
20210423:1110,867.88,1088.14,52.37,13.73,3.72,0.0
20210423:1210,877.6,1105.55,52.8,14.71,3.86,0.0
20210423:1310,822.45,1028.33,49.3,15.37,4.0,0.0
20210423:1410,691.79,850.99,42.78,15.77,4.14,0.0
20210423:1510,528.59,645.06,34.42,15.84,4.14,0.0
20210423:1610,319.25,405.83,25.09,15.58,4.07,0.0
20210423:1710,91.01,159.4,15.38,15.01,3.45,0.0
20210423:1810,10.69,24.59,5.71,13.61,2.97,0.0
20210423:1910,0.0,0.0,0.0,11.59,3.45,0.0
20210423:2010,0.0,0.0,0.0,10.13,3.59,0.0
20210423:2110,0.0,0.0,0.0,9.02,3.59,0.0
20210423:2210,0.0,0.0,0.0,8.05,3.45,0.0
20210423:2310,0.0,0.0,0.0,7.18,3.31,0.0
20210424:0010,0.0,0.0,0.0,6.39,3.24,0.0
20210424:0110,0.0,0.0,0.0,5.75,3.24,0.0
20210424:0210,0.0,0.0,0.0,5.23,3.31,0.0
20210424:0310,0.0,0.0,0.0,4.79,3.17,0.0
20210424:0410,0.0,0.0,0.0,4.37,3.1,0.0
20210424:0510,5.56,16.11,3.99,4.01,2.97,0.0
20210424:0610,104.39,166.42,13.6,4.89,2.62,0.0
20210424:0710,339.59,413.03,23.34,7.33,3.45,0.0
20210424:0810,551.42,654.22,32.8,9.52,3.72,0.0
20210424:0910,717.09,865.96,41.44,11.61,4.07,0.0
20210424:1010,818.23,1007.14,48.45,13.4,4.41,0.0
20210424:1110,878.99,1098.55,52.71,14.68,4.48,0.0
20210424:1210,882.84,1108.8,53.13,15.52,4.48,0.0
20210424:1310,822.4,1026.07,49.59,16.03,4.48,0.0
20210424:1410,684.11,839.92,43.04,16.24,4.55,0.0
20210424:1510,496.09,604.59,34.65,16.17,4.48,0.0
20210424:1610,280.69,355.19,25.31,15.72,4.48,0.0
20210424:1710,91.89,159.05,15.59,14.94,4.14,0.0
20210424:1810,11.28,25.43,5.93,13.55,3.93,0.0
20210424:1910,0.0,0.0,0.0,11.52,4.14,0.0
20210424:2010,0.0,0.0,0.0,10.2,4.28,0.0
20210424:2110,0.0,0.0,0.0,9.26,4.21,0.0
20210424:2210,0.0,0.0,0.0,8.57,4.14,0.0
20210424:2310,0.0,0.0,0.0,7.99,4.28,0.0
20210425:0010,0.0,0.0,0.0,7.45,4.21,0.0
20210425:0110,0.0,0.0,0.0,6.84,4.0,0.0
20210425:0210,0.0,0.0,0.0,6.27,4.14,0.0
20210425:0310,0.0,0.0,0.0,5.57,4.28,0.0
20210425:0410,0.0,0.0,0.0,4.89,4.21,0.0
20210425:0510,7.19,18.65,4.27,4.29,4.07,0.0
20210425:0610,106.1,168.11,13.87,4.61,3.86,0.0
20210425:0710,341.73,409.83,23.61,5.96,5.31,0.0
20210425:0810,556.02,646.2,33.08,7.54,5.59,0.0
20210425:0910,725.77,854.41,41.74,9.15,5.79,0.0
20210425:1010,833.56,999.5,48.77,10.55,5.79,0.0
20210425:1110,899.71,1095.08,53.04,11.72,5.72,0.0
20210425:1210,894.78,1094.17,53.45,12.59,5.66,0.0
20210425:1310,827.15,1005.33,49.88,13.22,5.72,0.0
20210425:1410,696.93,836.96,43.3,13.52,5.79,0.0
20210425:1510,540.1,645.38,34.88,13.51,5.93,0.0
20210425:1610,321.24,401.01,25.53,13.12,6.0,0.0
20210425:1710,94.09,157.53,15.81,12.44,5.59,0.0
20210425:1810,16.25,32.22,6.15,11.39,4.83,0.0
20210425:1910,0.0,0.0,0.0,9.86,4.83,0.0
20210425:2010,0.0,0.0,0.0,8.74,4.76,0.0
20210425:2110,0.0,0.0,0.0,7.84,4.69,0.0
20210425:2210,0.0,0.0,0.0,7.09,4.62,0.0
20210425:2310,0.0,0.0,0.0,6.42,4.48,0.0
20210426:0010,0.0,0.0,0.0,5.86,4.21,0.0
20210426:0110,0.0,0.0,0.0,5.28,4.0,0.0
20210426:0210,0.0,0.0,0.0,4.63,3.93,0.0
20210426:0310,0.0,0.0,0.0,4.08,3.86,0.0
20210426:0410,0.0,0.0,0.0,3.58,3.86,0.0
20210426:0510,7.23,18.65,4.55,3.22,3.86,0.0
20210426:0610,105.5,159.07,14.14,3.98,3.59,0.0
20210426:0710,343.33,412.36,23.88,5.83,4.55,0.0
20210426:0810,564.11,661.25,33.36,7.97,4.48,0.0
20210426:0910,725.79,867.34,42.03,10.01,4.41,0.0
20210426:1010,822.92,1001.5,49.09,11.82,4.76,0.0
20210426:1110,895.93,1103.72,53.36,13.19,5.24,0.0
20210426:1210,899.46,1113.53,53.76,14.19,5.31,0.0
20210426:1310,836.62,1029.56,50.16,14.86,5.38,0.0
20210426:1410,705.92,857.98,43.55,15.21,5.38,0.0
20210426:1510,538.23,650.63,35.11,15.25,5.31,0.0
20210426:1610,316.98,400.14,25.74,14.97,5.17,0.0
20210426:1710,93.17,160.44,16.02,14.33,4.76,0.0
20210426:1810,13.67,28.82,6.37,13.15,3.93,0.0
20210426:1910,0.0,0.0,0.0,11.65,4.14,0.0
20210426:2010,0.0,0.0,0.0,10.26,3.93,0.0
20210426:2110,0.0,0.0,0.0,9.12,3.79,0.0
20210426:2210,0.0,0.0,0.0,8.13,3.59,0.0
20210426:2310,0.0,0.0,0.0,7.26,3.24,0.0
20210427:0010,0.0,0.0,0.0,6.43,2.83,0.0
20210427:0110,0.0,0.0,0.0,5.68,2.69,0.0
20210427:0210,0.0,0.0,0.0,4.94,2.69,0.0
20210427:0310,0.0,0.0,0.0,4.3,2.55,0.0
20210427:0410,0.0,0.0,0.0,3.73,2.48,0.0
20210427:0510,8.94,21.19,4.82,3.32,2.34,0.0
20210427:0610,109.44,171.42,14.41,4.39,2.0,0.0
20210427:0710,334.57,408.29,24.15,6.95,2.14,0.0
20210427:0810,551.26,662.53,33.63,9.31,2.14,0.0
20210427:0910,700.28,864.37,42.32,11.51,2.07,0.0
20210427:1010,791.6,1002.69,49.4,13.46,2.14,0.0
20210427:1110,849.29,1092.23,53.69,14.78,2.34,0.0
20210427:1210,851.3,1103.35,54.08,15.59,2.21,0.0
20210427:1310,778.5,1002.61,50.45,16.14,1.93,0.0
20210427:1410,671.02,849.91,43.8,16.46,1.86,0.0
20210427:1510,512.93,640.14,35.34,16.54,1.86,0.0
20210427:1610,310.96,401.05,25.95,16.37,1.93,0.0
20210427:1710,92.69,159.82,16.23,15.92,2.0,0.0
20210427:1810,13.53,28.82,6.58,14.83,1.72,0.0
20210427:1910,0.0,0.0,0.0,13.0,2.28,0.0
20210427:2010,0.0,0.0,0.0,11.14,2.34,0.0
20210427:2110,0.0,0.0,0.0,9.66,2.34,0.0
20210427:2210,0.0,0.0,0.0,8.36,2.28,0.0
20210427:2310,0.0,0.0,0.0,7.14,2.21,0.0
20210428:0010,0.0,0.0,0.0,5.93,2.0,0.0
20210428:0110,0.0,0.0,0.0,5.03,1.72,0.0
20210428:0210,0.0,0.0,0.0,4.69,1.52,0.0
20210428:0310,0.0,0.0,0.0,4.43,1.31,0.0
20210428:0410,0.0,0.0,0.0,4.27,1.17,0.0
20210428:0510,10.08,22.89,5.09,3.99,1.03,0.0
20210428:0610,107.65,168.23,14.67,5.68,0.48,0.0
20210428:0710,315.88,393.52,24.41,9.12,0.62,0.0
20210428:0810,512.27,632.35,33.9,11.87,0.76,0.0
20210428:0910,651.07,822.88,42.61,13.97,1.03,0.0
20210428:1010,715.23,922.05,49.7,15.47,1.17,0.0
20210428:1110,800.16,1047.22,54.0,16.7,1.59,0.0
20210428:1210,664.88,838.42,54.39,17.17,2.76,0.0
20210428:1310,408.81,501.76,50.73,15.96,3.31,0.0
20210428:1410,200.44,251.63,44.04,13.89,2.83,0.0
20210428:1510,232.18,287.94,35.56,13.2,2.34,0.0
20210428:1610,299.57,379.78,26.17,13.11,1.93,0.0
20210428:1710,78.18,111.49,16.44,13.28,2.34,0.0
20210428:1810,0.42,6.78,6.8,12.9,1.45,0.0
20210428:1910,0.0,0.0,0.0,12.26,2.55,0.0
20210428:2010,0.0,0.0,0.0,10.73,2.76,0.0
20210428:2110,0.0,0.0,0.0,9.81,2.83,0.0
20210428:2210,0.0,0.0,0.0,8.71,2.62,0.0
20210428:2310,0.0,0.0,0.0,7.79,2.28,0.0
20210429:0010,0.0,0.0,0.0,6.9,2.07,0.0
20210429:0110,0.0,0.0,0.0,5.94,2.14,0.0
20210429:0210,0.0,0.0,0.0,5.32,2.21,0.0
20210429:0310,0.0,0.0,0.0,4.99,2.21,0.0
20210429:0410,0.0,0.0,0.0,4.75,2.28,0.0
20210429:0510,1.24,8.48,5.35,4.52,2.28,0.0
20210429:0610,31.52,50.97,14.93,5.51,2.62,0.0
20210429:0710,131.03,166.19,24.67,7.05,3.59,0.0
20210429:0810,70.94,98.3,34.17,8.14,3.24,0.0
20210429:0910,384.88,456.5,42.89,9.03,3.38,0.0
20210429:1010,108.67,141.98,50.0,9.19,3.59,0.0
20210429:1110,570.87,679.98,54.32,9.32,3.72,0.0
20210429:1210,163.51,204.78,54.69,9.79,3.52,0.0
20210429:1310,188.66,234.32,51.0,10.55,3.24,0.0
20210429:1410,227.52,279.4,44.29,11.16,3.17,0.0
20210429:1510,182.75,228.37,35.78,11.52,3.17,0.0
20210429:1610,135.32,174.51,26.37,11.45,2.97,0.0
20210429:1710,96.18,137.22,16.64,11.35,2.83,0.0
20210429:1810,20.07,37.3,7.01,10.79,2.48,0.0
20210429:1910,0.0,0.0,0.0,8.74,2.34,0.0
20210429:2010,0.0,0.0,0.0,7.24,2.34,0.0
20210429:2110,0.0,0.0,0.0,6.15,2.14,0.0
20210429:2210,0.0,0.0,0.0,5.16,1.79,0.0
20210429:2310,0.0,0.0,0.0,4.08,1.52,0.0
20210430:0010,0.0,0.0,0.0,3.87,1.24,0.0
20210430:0110,0.0,0.0,0.0,3.79,1.03,0.0
20210430:0210,0.0,0.0,0.0,2.95,1.17,0.0
20210430:0310,0.0,0.0,0.0,1.87,1.59,0.0
20210430:0410,0.0,0.0,0.0,1.7,1.52,0.0
20210430:0510,9.02,21.19,5.61,1.76,1.45,0.0
20210430:0610,71.69,99.36,15.18,3.55,1.17,0.0
20210430:0710,313.88,382.3,24.92,6.81,1.93,0.0
20210430:0810,529.89,632.3,34.43,8.36,2.21,0.0
20210430:0910,662.68,808.86,43.16,9.66,1.86,0.0
20210430:1010,646.49,800.33,50.3,10.58,1.38,0.0
20210430:1110,540.13,668.8,54.63,11.17,0.83,0.0
20210430:1210,205.93,258.01,54.99,11.76,0.76,0.0
20210430:1310,311.84,384.49,51.28,12.32,0.83,0.0
20210430:1410,279.5,345.22,44.53,12.41,0.9,0.0
20210430:1510,383.06,469.19,36.0,12.49,1.24,0.0
20210430:1610,163.43,209.08,26.58,12.29,1.38,0.0
20210430:1710,46.64,70.99,16.85,12.0,1.59,0.0
20210430:1810,20.0,37.3,7.22,11.41,1.59,0.0
20210430:1910,0.0,0.0,0.0,10.02,1.86,0.0
20210430:2010,0.0,0.0,0.0,8.56,2.21,0.0
20210430:2110,0.0,0.0,0.0,7.48,2.21,0.0
20210430:2210,0.0,0.0,0.0,6.83,2.07,0.0
20210430:2310,0.0,0.0,0.0,5.82,2.14,0.0
20210501:0010,0.0,0.0,0.0,4.95,2.14,0.0
20210501:0110,0.0,0.0,0.0,4.22,2.07,0.0
20210501:0210,0.0,0.0,0.0,3.58,2.0,0.0
20210501:0310,0.0,0.0,0.0,3.09,1.93,0.0
20210501:0410,0.0,0.0,0.0,2.91,2.0,0.0
20210501:0510,3.54,12.72,5.86,2.74,1.93,0.0
20210501:0610,43.85,65.53,15.43,4.1,1.59,0.0
20210501:0710,143.67,181.58,25.17,7.05,1.1,0.0
20210501:0810,105.41,138.34,34.68,8.39,1.38,0.0
20210501:0910,129.36,166.56,43.43,9.71,1.59,0.0
20210501:1010,487.82,591.94,50.59,10.65,1.72,0.0
20210501:1110,259.92,318.74,54.93,10.84,1.66,0.0
