Latitude (decimal degrees):	49.418
Longitude (decimal degrees):	2.826
Elevation (m):	43
Radiation database:	PVGIS-SARAH3


Slope: 38 deg. (optimum)
Azimuth: -3 deg. (optimum)
Nominal power of the PV system (c-Si) (kWp):	1.0
System losses (%):	14.0
time,P,G(i),H_sun,T2m,WS10m,Int
20220305:0310,0.0,0.0,0.0,0.41,2.07,0.0
20220305:0410,0.0,0.0,0.0,-0.28,1.93,0.0
20220305:0510,0.0,0.0,0.0,-1.02,1.72,0.0
20220305:0610,0.0,0.0,0.0,-1.68,1.72,0.0
20220305:0710,61.96,89.74,6.56,-0.18,1.1,0.0
20220305:0810,140.63,173.34,15.51,1.36,0.62,0.0
20220305:0910,301.06,355.24,23.38,4.08,0.41,0.0
20220305:1010,606.63,737.92,29.58,6.36,0.48,0.0
20220305:1110,734.32,919.63,33.47,8.33,0.76,0.0
20220305:1210,777.76,982.82,34.49,9.8,1.1,0.0
20220305:1310,734.04,912.36,32.48,10.61,1.66,0.0
20220305:1410,622.98,757.75,27.75,10.88,2.0,0.0
20220305:1510,466.14,560.11,20.92,10.74,2.14,0.0
20220305:1610,231.82,291.87,12.64,10.34,2.0,0.0
20220305:1710,4.0,14.68,3.45,9.31,1.72,0.0
20220305:1810,0.0,0.0,0.0,7.56,2.07,0.0
20220305:1910,0.0,0.0,0.0,6.05,2.62,0.0
20220305:2010,0.0,0.0,0.0,5.03,2.9,0.0
20220305:2110,0.0,0.0,0.0,4.21,3.1,0.0
20220305:2210,0.0,0.0,0.0,3.53,3.17,0.0
20220305:2310,0.0,0.0,0.0,2.9,3.1,0.0
20220306:0010,0.0,0.0,0.0,2.24,2.97,0.0
20220306:0110,0.0,0.0,0.0,1.53,2.83,0.0
20220306:0210,0.0,0.0,0.0,0.81,2.69,0.0
20220306:0310,0.0,0.0,0.0,0.28,2.69,0.0
20220306:0410,0.0,0.0,0.0,-0.27,2.62,0.0
20220306:0510,0.0,0.0,0.0,-0.77,2.48,0.0
20220306:0610,0.0,0.0,0.0,-1.22,2.34,0.0
20220306:0710,141.98,187.3,6.9,-0.63,2.41,0.0
20220306:0810,381.24,438.82,15.86,0.97,2.69,0.0
20220306:0910,585.59,675.36,23.74,3.06,2.97,0.0
20220306:1010,719.57,847.44,29.97,4.77,3.03,0.0
20220306:1110,812.05,972.86,33.86,6.03,3.24,0.0
20220306:1210,795.89,948.43,34.87,6.9,3.93,0.0
20220306:1310,799.01,947.82,32.84,7.54,4.62,0.0
20220306:1410,678.2,794.76,28.08,7.64,4.62,0.0
20220306:1510,272.75,322.18,21.23,7.37,4.62,0.0
20220306:1610,245.44,301.01,12.92,6.95,4.48,0.0
20220306:1710,7.43,20.78,3.71,6.37,3.93,0.0
20220306:1810,0.0,0.0,0.0,5.54,4.0,0.0
20220306:1910,0.0,0.0,0.0,4.8,4.21,0.0
20220306:2010,0.0,0.0,0.0,4.03,4.34,0.0
20220306:2110,0.0,0.0,0.0,3.2,4.28,0.0
20220306:2210,0.0,0.0,0.0,2.86,4.34,0.0
20220306:2310,0.0,0.0,0.0,2.19,4.07,0.0
20220307:0010,0.0,0.0,0.0,1.51,3.79,0.0
20220307:0110,0.0,0.0,0.0,0.51,3.59,0.0
20220307:0210,0.0,0.0,0.0,0.04,3.45,0.0
20220307:0310,0.0,0.0,0.0,-0.66,3.38,0.0
20220307:0410,0.0,0.0,0.0,-1.21,3.38,0.0
20220307:0510,0.0,0.0,0.0,-1.67,3.31,0.0
20220307:0610,0.0,0.0,0.0,-2.01,3.24,0.0
20220307:0710,149.25,194.07,7.24,-1.8,3.52,0.0
20220307:0810,403.74,458.57,16.21,-0.55,3.79,0.0
20220307:0910,596.95,674.52,24.11,0.92,4.41,0.0
20220307:1010,744.93,858.12,30.35,2.33,4.28,0.0
20220307:1110,829.69,968.47,34.25,3.59,4.62,0.0
20220307:1210,847.43,996.09,35.26,4.36,4.55,0.0
20220307:1310,820.37,962.64,33.21,4.95,4.62,0.0
20220307:1410,697.36,808.25,28.42,5.29,4.76,0.0
20220307:1510,524.54,604.91,21.53,5.41,4.76,0.0
20220307:1610,269.97,327.1,13.2,5.22,4.69,0.0
20220307:1710,9.23,23.2,3.97,4.47,3.86,0.0
20220307:1810,0.0,0.0,0.0,3.17,3.86,0.0
20220307:1910,0.0,0.0,0.0,2.99,4.07,0.0
20220307:2010,0.0,0.0,0.0,2.29,4.0,0.0
20220307:2110,0.0,0.0,0.0,1.67,4.07,0.0
20220307:2210,0.0,0.0,0.0,1.18,4.21,0.0
20220307:2310,0.0,0.0,0.0,0.73,4.21,0.0
20220308:0010,0.0,0.0,0.0,0.34,4.14,0.0
20220308:0110,0.0,0.0,0.0,-0.06,4.07,0.0
20220308:0210,0.0,0.0,0.0,-0.44,3.86,0.0
20220308:0310,0.0,0.0,0.0,-0.83,3.72,0.0
20220308:0410,0.0,0.0,0.0,-1.19,3.66,0.0
20220308:0510,0.0,0.0,0.0,-1.51,3.59,0.0
20220308:0610,0.0,0.0,0.0,-1.73,3.59,0.0
20220308:0710,152.53,197.85,7.58,-1.25,3.66,0.0
20220308:0810,398.2,454.76,16.56,0.34,3.45,0.0
20220308:0910,599.35,686.51,24.48,2.62,3.66,0.0
20220308:1010,730.71,857.98,30.74,4.96,3.52,0.0
20220308:1110,803.06,961.28,34.65,7.06,3.66,0.0
20220308:1210,839.22,1016.1,35.65,8.74,3.86,0.0
20220308:1310,782.28,942.89,33.57,9.88,4.07,0.0
20220308:1410,673.09,803.12,28.75,10.63,4.21,0.0
20220308:1510,508.98,604.73,21.83,10.94,4.07,0.0
20220308:1610,263.17,328.44,13.48,10.74,3.38,0.0
20220308:1710,11.18,27.06,4.24,9.5,2.9,0.0
20220308:1810,0.0,0.0,0.0,7.43,3.1,0.0
20220308:1910,0.0,0.0,0.0,6.46,3.03,0.0
20220308:2010,0.0,0.0,0.0,5.54,3.24,0.0
20220308:2110,0.0,0.0,0.0,4.96,3.38,0.0
20220308:2210,0.0,0.0,0.0,4.55,3.38,0.0
20220308:2310,0.0,0.0,0.0,4.12,3.17,0.0
20220309:0010,0.0,0.0,0.0,3.59,2.9,0.0
20220309:0110,0.0,0.0,0.0,2.98,2.69,0.0
20220309:0210,0.0,0.0,0.0,2.34,2.55,0.0
20220309:0310,0.0,0.0,0.0,1.76,2.55,0.0
20220309:0410,0.0,0.0,0.0,1.32,2.48,0.0
20220309:0510,0.0,0.0,0.0,1.03,2.48,0.0
20220309:0610,0.0,0.0,0.0,0.86,2.55,0.0
20220309:0710,143.99,190.05,7.92,1.9,2.48,0.0
20220309:0810,385.69,452.37,16.92,4.42,2.07,0.0
20220309:0910,571.4,677.72,24.85,7.82,2.34,0.0
20220309:1010,695.07,841.46,31.12,10.26,2.83,0.0
20220309:1110,785.12,968.99,35.04,12.04,3.1,0.0
20220309:1210,814.08,1009.08,36.04,13.23,3.59,0.0
20220309:1310,762.83,937.37,33.94,13.96,4.0,0.0
20220309:1410,617.96,746.73,29.09,14.28,4.28,0.0
20220309:1510,484.08,583.32,22.14,14.12,4.07,0.0
20220309:1610,259.89,329.02,13.75,13.88,3.52,0.0
20220309:1710,15.97,35.99,4.5,12.58,2.97,0.0
20220309:1810,0.0,0.0,0.0,10.5,3.03,0.0
20220309:1910,0.0,0.0,0.0,9.59,3.24,0.0
20220309:2010,0.0,0.0,0.0,8.75,3.38,0.0
20220309:2110,0.0,0.0,0.0,8.13,3.38,0.0
20220309:2210,0.0,0.0,0.0,7.55,3.24,0.0
20220309:2310,0.0,0.0,0.0,6.84,3.1,0.0
20220310:0010,0.0,0.0,0.0,6.13,3.1,0.0
20220310:0110,0.0,0.0,0.0,5.6,3.17,0.0
20220310:0210,0.0,0.0,0.0,5.13,3.24,0.0
20220310:0310,0.0,0.0,0.0,4.68,3.1,0.0
20220310:0410,0.0,0.0,0.0,4.2,2.9,0.0
20220310:0510,0.0,0.0,0.0,3.67,2.69,0.0
20220310:0610,0.0,0.0,0.0,3.21,2.62,0.0
20220310:0710,141.6,187.94,8.27,3.73,2.76,0.0
20220310:0810,390.36,458.94,17.28,5.68,2.55,0.0
20220310:0910,572.81,679.0,25.23,8.25,2.62,0.0
20220310:1010,676.06,820.25,31.51,10.58,2.62,0.0
20220310:1110,774.38,962.79,35.44,12.55,2.69,0.0
20220310:1210,802.96,1009.09,36.43,14.03,2.83,0.0
20220310:1310,755.68,942.46,34.3,15.04,3.17,0.0
20220310:1410,648.79,796.55,29.42,15.52,3.52,0.0
20220310:1510,477.73,580.48,22.44,15.52,3.79,0.0
20220310:1610,259.53,330.31,14.03,15.08,3.52,0.0
20220310:1710,25.12,52.57,4.76,13.72,3.31,0.0
20220310:1810,0.0,0.0,0.0,11.66,3.45,0.0
20220310:1910,0.0,0.0,0.0,10.4,3.45,0.0
20220310:2010,0.0,0.0,0.0,9.49,3.59,0.0
20220310:2110,0.0,0.0,0.0,8.77,3.59,0.0
20220310:2210,0.0,0.0,0.0,8.13,3.52,0.0
20220310:2310,0.0,0.0,0.0,7.5,3.45,0.0
20220311:0010,0.0,0.0,0.0,6.95,3.45,0.0
20220311:0110,0.0,0.0,0.0,6.45,3.45,0.0
20220311:0210,0.0,0.0,0.0,6.01,3.38,0.0
20220311:0310,0.0,0.0,0.0,5.67,3.38,0.0
20220311:0410,0.0,0.0,0.0,5.43,3.59,0.0
20220311:0510,0.0,0.0,0.0,5.43,3.79,0.0
20220311:0610,0.0,0.0,0.0,5.46,4.0,0.0
20220311:0710,126.41,170.52,8.62,6.91,4.41,0.0
20220311:0810,215.79,261.06,17.64,8.4,4.21,0.0
20220311:0910,559.15,655.1,25.6,10.19,5.38,0.0
20220311:1010,364.83,432.15,31.9,11.91,6.07,0.0
20220311:1110,128.87,167.31,35.84,13.38,6.48,0.0
20220311:1210,71.74,101.48,36.82,14.24,6.55,0.0
20220311:1310,87.15,119.77,34.67,14.62,6.41,0.0
20220311:1410,89.58,122.51,29.75,14.23,5.38,0.0
20220311:1510,29.0,49.37,22.74,13.89,5.52,0.0
20220311:1610,20.72,38.4,14.31,12.7,5.59,0.0
20220311:1710,0.65,7.31,5.02,11.21,5.24,0.0
20220311:1810,0.0,0.0,0.0,10.71,4.97,0.0
20220311:1910,0.0,0.0,0.0,10.14,4.55,0.0
20220311:2010,0.0,0.0,0.0,9.7,4.69,0.0
20220311:2110,0.0,0.0,0.0,9.47,4.9,0.0
20220311:2210,0.0,0.0,0.0,9.17,4.76,0.0
20220311:2310,0.0,0.0,0.0,8.91,4.83,0.0
20220312:0010,0.0,0.0,0.0,8.62,4.76,0.0
20220312:0110,0.0,0.0,0.0,8.17,4.69,0.0
20220312:0210,0.0,0.0,0.0,7.7,4.76,0.0
20220312:0310,0.0,0.0,0.0,7.09,4.34,0.0
20220312:0410,0.0,0.0,0.0,6.56,3.86,0.0
20220312:0510,0.0,0.0,0.0,6.07,3.72,0.0
20220312:0610,0.0,0.0,0.0,6.07,3.72,0.0
20220312:0710,134.52,180.1,8.96,6.57,3.17,0.0
20220312:0810,140.96,177.17,18.0,7.74,3.24,0.0
20220312:0910,148.27,186.34,25.98,9.32,3.93,0.0
20220312:1010,218.81,267.17,32.3,10.85,4.21,0.0
20220312:1110,142.54,181.95,36.24,11.67,4.9,0.0
20220312:1210,120.35,156.34,37.21,11.08,4.48,0.0
20220312:1310,84.82,115.2,35.03,10.23,3.72,0.0
20220312:1410,74.83,103.31,30.09,9.58,4.14,0.0
20220312:1510,86.15,116.1,23.04,9.17,4.55,0.0
20220312:1610,24.66,42.97,14.58,9.03,4.97,0.0
20220312:1710,5.06,15.54,5.28,8.57,4.62,0.0
20220312:1810,0.0,0.0,0.0,8.24,4.62,0.0
20220312:1910,0.0,0.0,0.0,8.23,4.83,0.0
20220312:2010,0.0,0.0,0.0,7.91,5.24,0.0
20220312:2110,0.0,0.0,0.0,7.77,5.45,0.0
20220312:2210,0.0,0.0,0.0,7.93,5.93,0.0
20220312:2310,0.0,0.0,0.0,8.12,6.76,0.0
20220313:0010,0.0,0.0,0.0,8.39,6.97,0.0
20220313:0110,0.0,0.0,0.0,8.46,6.34,0.0
20220313:0210,0.0,0.0,0.0,8.46,5.52,0.0
20220313:0310,0.0,0.0,0.0,8.46,5.03,0.0
20220313:0410,0.0,0.0,0.0,8.47,4.83,0.0
20220313:0510,0.0,0.0,0.0,8.24,4.76,0.0
20220313:0610,0.0,0.0,0.0,7.9,4.69,0.0
20220313:0710,134.32,180.08,9.31,8.0,4.9,0.0
20220313:0810,375.29,441.61,18.36,8.56,5.03,0.0
20220313:0910,575.31,673.91,26.36,10.08,5.45,0.0
20220313:1010,580.46,683.5,32.69,11.29,5.93,0.0
20220313:1110,149.8,190.18,36.64,11.98,5.86,0.0
20220313:1210,177.75,222.23,37.6,12.27,5.59,0.0
20220313:1310,124.66,161.82,35.4,12.23,5.66,0.0
20220313:1410,169.73,212.31,30.42,11.64,5.17,0.0
20220313:1510,99.0,131.6,23.34,10.92,5.03,0.0
20220313:1610,26.61,45.71,14.86,10.51,4.83,0.0
20220313:1710,9.33,22.8,5.54,9.81,4.76,0.0
20220313:1810,0.0,0.0,0.0,8.6,4.28,0.0
20220313:1910,0.0,0.0,0.0,7.36,3.86,0.0
20220313:2010,0.0,0.0,0.0,7.03,3.86,0.0
20220313:2110,0.0,0.0,0.0,7.04,3.52,0.0
20220313:2210,0.0,0.0,0.0,6.82,3.52,0.0
20220313:2310,0.0,0.0,0.0,6.49,3.79,0.0
20220314:0010,0.0,0.0,0.0,6.61,3.72,0.0
20220314:0110,0.0,0.0,0.0,6.4,3.66,0.0
20220314:0210,0.0,0.0,0.0,6.36,3.24,0.0
20220314:0310,0.0,0.0,0.0,6.0,2.76,0.0
20220314:0410,0.0,0.0,0.0,5.15,2.48,0.0
20220314:0510,0.0,0.0,0.0,4.39,2.55,0.0
20220314:0610,0.0,0.0,0.0,4.0,2.69,0.0
20220314:0710,171.05,222.75,9.66,4.13,2.21,0.0
20220314:0810,402.49,473.24,18.72,5.55,2.28,0.0
20220314:0910,597.12,708.63,26.74,7.13,2.21,0.0
20220314:1010,721.08,884.6,33.08,8.47,1.59,0.0
20220314:1110,768.87,965.37,37.04,10.12,1.38,0.0
20220314:1210,749.4,939.06,37.99,11.55,1.72,0.0
20220314:1310,724.64,905.07,35.76,12.66,1.93,0.0
20220314:1410,593.01,726.01,30.75,13.06,2.14,0.0
20220314:1510,389.75,473.55,23.64,13.2,2.0,0.0
20220314:1610,257.88,328.18,15.13,13.19,1.38,0.0
20220314:1710,32.52,61.4,5.8,12.44,1.66,0.0
20220314:1810,0.0,0.0,0.0,10.41,2.48,0.0
20220314:1910,0.0,0.0,0.0,9.32,2.55,0.0
20220314:2010,0.0,0.0,0.0,8.44,2.69,0.0
20220314:2110,0.0,0.0,0.0,7.91,2.62,0.0
20220314:2210,0.0,0.0,0.0,7.51,2.69,0.0
20220314:2310,0.0,0.0,0.0,7.14,2.83,0.0
20220315:0010,0.0,0.0,0.0,6.81,2.97,0.0
20220315:0110,0.0,0.0,0.0,6.62,3.17,0.0
20220315:0210,0.0,0.0,0.0,6.7,3.03,0.0
20220315:0310,0.0,0.0,0.0,6.66,2.9,0.0
20220315:0410,0.0,0.0,0.0,6.78,2.9,0.0
20220315:0510,0.0,0.0,0.0,6.89,2.69,0.0
20220315:0610,0.0,0.0,0.0,6.93,2.48,0.0
20220315:0710,11.78,25.6,10.02,7.43,2.41,0.0
20220315:0810,38.71,60.34,19.08,8.07,1.59,0.0
20220315:0910,25.33,43.88,27.11,8.99,1.45,0.0
20220315:1010,65.78,93.25,33.48,10.02,1.24,0.0
20220315:1110,38.98,61.25,37.44,10.21,0.41,0.0
20220315:1210,98.08,131.65,38.38,10.92,0.41,0.0
20220315:1310,43.29,66.74,36.13,11.04,0.55,0.0
20220315:1410,342.91,418.09,31.08,11.54,0.62,0.0
20220315:1510,176.41,222.17,23.94,12.02,1.1,0.0
20220315:1610,99.19,134.09,15.41,12.06,1.52,0.0
20220315:1710,12.38,27.36,6.06,11.67,1.66,0.0
20220315:1810,0.0,0.0,0.0,10.45,2.07,0.0
20220315:1910,0.0,0.0,0.0,9.76,2.55,0.0
20220315:2010,0.0,0.0,0.0,9.69,2.76,0.0
20220315:2110,0.0,0.0,0.0,9.2,2.9,0.0
20220315:2210,0.0,0.0,0.0,9.07,2.76,0.0
20220315:2310,0.0,0.0,0.0,8.9,2.48,0.0
20220316:0010,0.0,0.0,0.0,9.02,2.34,0.0
20220316:0110,0.0,0.0,0.0,9.05,2.34,0.0
20220316:0210,0.0,0.0,0.0,9.08,2.41,0.0
20220316:0310,0.0,0.0,0.0,9.1,2.48,0.0
20220316:0410,0.0,0.0,0.0,9.04,2.48,0.0
20220316:0510,0.0,0.0,0.0,8.95,2.41,0.0
20220316:0610,0.0,0.0,0.0,8.78,2.34,0.0
20220316:0710,29.94,49.61,10.37,7.77,2.28,0.0
20220316:0810,56.1,81.37,19.45,9.22,3.24,0.0
20220316:0910,50.19,74.97,27.49,11.3,3.45,0.0
20220316:1010,76.53,106.97,33.87,13.26,3.31,0.0
20220316:1110,99.07,134.4,37.84,15.16,3.45,0.0
20220316:1210,191.31,243.04,38.77,16.26,3.17,0.0
20220316:1310,209.27,264.91,36.49,17.02,2.83,0.0
20220316:1410,137.04,180.77,31.41,17.84,3.1,0.0
20220316:1510,115.12,154.99,24.23,18.22,3.31,0.0
20220316:1610,33.27,55.77,15.68,18.09,3.03,0.0
20220316:1710,13.24,29.12,6.32,17.09,2.48,0.0
20220316:1810,0.0,0.0,0.0,15.27,2.48,0.0
20220316:1910,0.0,0.0,0.0,13.42,2.9,0.0
20220316:2010,0.0,0.0,0.0,13.15,2.83,0.0
20220316:2110,0.0,0.0,0.0,12.94,2.97,0.0
20220316:2210,0.0,0.0,0.0,12.81,3.59,0.0
20220316:2310,0.0,0.0,0.0,11.99,4.14,0.0
20220317:0010,0.0,0.0,0.0,10.95,3.66,0.0
20220317:0110,0.0,0.0,0.0,10.09,4.0,0.0
20220317:0210,0.0,0.0,0.0,9.16,4.41,0.0
20220317:0310,0.0,0.0,0.0,8.2,4.28,0.0
20220317:0410,0.0,0.0,0.0,7.51,4.34,0.0
20220317:0510,0.0,0.0,0.0,6.8,4.28,0.0
20220317:0610,0.0,0.0,0.0,6.22,4.07,0.0
20220317:0710,25.78,43.88,10.72,5.92,4.28,0.0
20220317:0810,41.49,63.08,19.81,5.96,4.21,0.0
20220317:0910,54.57,78.63,27.88,6.36,3.86,0.0
20220317:1010,72.52,99.65,34.27,7.06,3.66,0.0
20220317:1110,80.94,109.71,38.24,7.93,3.45,0.0
20220317:1210,81.37,110.62,39.16,8.84,3.38,0.0
20220317:1310,93.85,125.25,36.86,9.45,3.38,0.0
20220317:1410,84.8,115.2,31.74,10.19,3.45,0.0
20220317:1510,74.45,103.31,24.53,10.5,3.59,0.0
20220317:1610,63.83,91.06,15.95,10.55,3.52,0.0
20220317:1710,17.94,35.27,6.58,10.13,2.97,0.0
20220317:1810,0.0,0.0,0.0,8.65,2.69,0.0
20220317:1910,0.0,0.0,0.0,7.26,2.69,0.0
20220317:2010,0.0,0.0,0.0,6.33,2.62,0.0
20220317:2110,0.0,0.0,0.0,5.54,2.62,0.0
20220317:2210,0.0,0.0,0.0,4.8,2.55,0.0
20220317:2310,0.0,0.0,0.0,4.15,2.55,0.0
20220318:0010,0.0,0.0,0.0,3.64,2.55,0.0
20220318:0110,0.0,0.0,0.0,3.25,2.62,0.0
20220318:0210,0.0,0.0,0.0,2.92,2.69,0.0
20220318:0310,0.0,0.0,0.0,2.64,2.9,0.0
20220318:0410,0.0,0.0,0.0,2.49,3.03,0.0
20220318:0510,0.0,0.0,0.0,2.36,3.03,0.0
20220318:0610,0.0,0.0,0.0,2.21,3.1,0.0
20220318:0710,200.26,254.14,11.08,3.13,3.45,0.0
20220318:0810,457.64,533.43,20.18,5.38,3.52,0.0
20220318:0910,657.44,771.68,28.26,7.69,4.28,0.0
20220318:1010,797.76,955.7,34.66,9.62,4.69,0.0
20220318:1110,872.34,1060.02,38.65,11.19,5.1,0.0
20220318:1210,882.99,1076.71,39.56,12.44,5.59,0.0
20220318:1310,829.38,1004.36,37.22,13.25,6.07,0.0
20220318:1410,712.58,852.46,32.07,13.61,6.41,0.0
20220318:1510,529.31,629.69,24.83,13.58,6.41,0.0
20220318:1610,299.29,372.78,16.22,13.1,5.79,0.0
20220318:1710,57.38,103.03,6.83,12.04,5.59,0.0
20220318:1810,0.0,0.0,0.0,10.7,5.52,0.0
20220318:1910,0.0,0.0,0.0,9.88,5.45,0.0
20220318:2010,0.0,0.0,0.0,9.1,5.59,0.0
20220318:2110,0.0,0.0,0.0,8.47,5.31,0.0
20220318:2210,0.0,0.0,0.0,7.89,5.03,0.0
20220318:2310,0.0,0.0,0.0,7.33,4.97,0.0
20220319:0010,0.0,0.0,0.0,6.84,4.97,0.0
20220319:0110,0.0,0.0,0.0,6.4,5.03,0.0
20220319:0210,0.0,0.0,0.0,6.06,5.1,0.0
20220319:0310,0.0,0.0,0.0,5.8,4.97,0.0
20220319:0410,0.0,0.0,0.0,5.56,4.9,0.0
20220319:0510,0.0,0.0,0.0,5.41,4.97,0.0
20220319:0610,0.0,1.83,1.8,5.27,4.97,0.0
20220319:0710,191.2,244.74,11.43,6.0,5.03,0.0
20220319:0810,445.43,520.07,20.55,7.28,4.83,0.0
20220319:0910,633.62,738.76,28.64,8.81,5.86,0.0
20220319:1010,777.35,922.81,35.06,10.36,6.0,0.0
20220319:1110,858.54,1036.95,39.05,11.78,5.93,0.0
20220319:1210,878.8,1070.82,39.95,12.89,5.86,0.0
20220319:1310,804.31,976.06,37.58,13.6,5.72,0.0
20220319:1410,691.54,832.21,32.39,13.96,5.52,0.0
20220319:1510,502.66,601.64,25.12,13.94,5.31,0.0
20220319:1610,288.25,360.98,16.49,13.51,4.76,0.0
20220319:1710,59.0,106.17,7.09,12.42,4.21,0.0
20220319:1810,0.0,0.0,0.0,10.76,4.21,0.0
20220319:1910,0.0,0.0,0.0,10.12,4.14,0.0
20220319:2010,0.0,0.0,0.0,9.02,4.14,0.0
20220319:2110,0.0,0.0,0.0,8.08,4.41,0.0
20220319:2210,0.0,0.0,0.0,7.16,4.55,0.0
20220319:2310,0.0,0.0,0.0,6.17,4.21,0.0
20220320:0010,0.0,0.0,0.0,5.11,3.79,0.0
20220320:0110,0.0,0.0,0.0,4.2,3.66,0.0
20220320:0210,0.0,0.0,0.0,3.37,3.24,0.0
20220320:0310,0.0,0.0,0.0,2.57,2.9,0.0
20220320:0410,0.0,0.0,0.0,1.93,2.69,0.0
20220320:0510,0.0,0.0,0.0,1.37,2.55,0.0
20220320:0610,0.0,4.57,2.15,0.85,2.34,0.0
20220320:0710,204.44,257.54,11.79,1.47,1.79,0.0
20220320:0810,462.45,541.72,20.91,3.65,1.72,0.0
20220320:0910,638.85,767.27,29.02,5.48,1.17,0.0
20220320:1010,744.6,937.9,35.46,7.03,0.34,0.0
20220320:1110,802.72,1037.23,39.45,8.31,0.28,0.0
20220320:1210,822.77,1052.62,40.34,9.4,0.97,0.0
20220320:1310,773.06,976.5,37.95,10.17,1.17,0.0
20220320:1410,666.2,827.35,32.72,10.7,1.1,0.0
20220320:1510,497.96,606.86,25.41,10.93,1.17,0.0
20220320:1610,289.59,363.01,16.76,10.85,1.59,0.0
20220320:1710,61.21,107.95,7.34,10.26,1.66,0.0
20220320:1810,0.0,0.0,0.0,8.84,2.14,0.0
20220320:1910,0.0,0.0,0.0,8.29,2.14,0.0
20220320:2010,0.0,0.0,0.0,7.49,2.14,0.0
20220320:2110,0.0,0.0,0.0,6.94,2.14,0.0
20220320:2210,0.0,0.0,0.0,6.71,2.0,0.0
20220320:2310,0.0,0.0,0.0,6.85,1.79,0.0
20220321:0010,0.0,0.0,0.0,6.84,1.72,0.0
20220321:0110,0.0,0.0,0.0,6.78,1.79,0.0
20220321:0210,0.0,0.0,0.0,6.76,1.86,0.0
20220321:0310,0.0,0.0,0.0,6.22,2.0,0.0
20220321:0410,0.0,0.0,0.0,6.1,2.0,0.0
20220321:0510,0.0,0.0,0.0,5.6,2.14,0.0
20220321:0610,0.0,2.74,2.5,5.92,1.93,0.0
20220321:0710,64.14,91.05,12.14,6.59,2.0,0.0
20220321:0810,425.24,509.77,21.28,8.82,1.66,0.0
20220321:0910,555.68,672.01,29.4,10.62,1.79,0.0
20220321:1010,714.66,890.6,35.85,12.42,1.86,0.0
20220321:1110,792.56,1007.55,39.85,14.26,2.14,0.0
20220321:1210,794.89,1008.6,40.73,15.53,2.69,0.0
20220321:1310,748.54,940.33,38.31,16.16,3.03,0.0
20220321:1410,642.72,796.04,33.04,16.45,3.1,0.0
20220321:1510,427.04,523.34,25.7,16.43,3.03,0.0
20220321:1610,266.48,340.63,17.03,16.16,2.9,0.0
20220321:1710,50.71,90.32,7.59,15.21,2.21,0.0
20220321:1810,0.0,0.0,0.0,13.46,2.41,0.0
20220321:1910,0.0,0.0,0.0,12.29,2.28,0.0
20220321:2010,0.0,0.0,0.0,11.01,2.41,0.0
20220321:2110,0.0,0.0,0.0,10.13,2.48,0.0
20220321:2210,0.0,0.0,0.0,9.62,2.62,0.0
20220321:2310,0.0,0.0,0.0,9.19,2.83,0.0
20220322:0010,0.0,0.0,0.0,8.94,2.9,0.0
20220322:0110,0.0,0.0,0.0,8.72,2.69,0.0
20220322:0210,0.0,0.0,0.0,8.03,2.62,0.0
20220322:0310,0.0,0.0,0.0,7.44,2.48,0.0
20220322:0410,0.0,0.0,0.0,6.69,2.48,0.0
20220322:0510,0.0,0.0,0.0,6.12,2.41,0.0
20220322:0610,1.55,9.14,2.85,5.7,2.34,0.0
20220322:0710,166.87,215.62,12.5,6.75,2.07,0.0
20220322:0810,419.37,502.34,21.64,9.47,2.07,0.0
20220322:0910,595.7,723.31,29.78,11.76,2.28,0.0
20220322:1010,724.07,902.72,36.25,13.61,2.34,0.0
20220322:1110,794.27,1011.94,40.26,14.98,2.28,0.0
20220322:1210,792.12,1013.03,41.12,15.89,2.34,0.0
20220322:1310,747.44,950.5,38.67,16.45,2.34,0.0
20220322:1410,647.49,810.48,33.37,16.71,2.41,0.0
20220322:1510,477.0,589.24,25.99,16.71,2.41,0.0
20220322:1610,271.26,347.93,17.29,16.41,2.28,0.0
20220322:1710,58.94,105.76,7.85,15.42,1.86,0.0
20220322:1810,0.0,0.0,0.0,13.7,2.34,0.0
20220322:1910,0.0,0.0,0.0,11.88,2.55,0.0
20220322:2010,0.0,0.0,0.0,10.58,2.55,0.0
20220322:2110,0.0,0.0,0.0,9.49,2.55,0.0
20220322:2210,0.0,0.0,0.0,8.59,2.48,0.0
20220322:2310,0.0,0.0,0.0,7.78,2.48,0.0
20220323:0010,0.0,0.0,0.0,7.03,2.41,0.0
20220323:0110,0.0,0.0,0.0,6.2,2.34,0.0
20220323:0210,0.0,0.0,0.0,5.38,2.28,0.0
20220323:0310,0.0,0.0,0.0,4.61,2.28,0.0
20220323:0410,0.0,0.0,0.0,3.95,2.28,0.0
20220323:0510,0.0,0.0,0.0,3.34,2.21,0.0
20220323:0610,3.52,13.59,3.21,2.75,2.14,0.0
20220323:0710,214.12,271.37,12.85,4.22,1.45,0.0
20220323:0810,454.63,549.79,22.01,8.44,0.83,0.0
20220323:0910,621.71,775.86,30.17,10.97,0.55,0.0
20220323:1010,736.68,949.75,36.65,13.07,0.69,0.0
20220323:1110,810.54,1062.79,40.66,14.75,1.1,0.0
20220323:1210,808.13,1056.9,41.51,15.88,1.45,0.0
20220323:1310,760.22,985.18,39.03,16.51,1.52,0.0
20220323:1410,652.57,829.5,33.69,16.81,1.52,0.0
20220323:1510,488.95,610.38,26.28,16.85,1.59,0.0
