Latitude (decimal degrees):	49.418
Longitude (decimal degrees):	2.826
Elevation (m):	43
Radiation database:	PVGIS-SARAH3


Slope: 37 deg. (optimum)
Azimuth: -3 deg. (optimum)
Nominal power of the PV system (c-Si) (kWp):	1.0
System losses (%):	14.0
time,P,G(i),H_sun,T2m,WS10m,Int
20230306:2210,0.0,0.0,0.0,4.17,3.79,0.0
20230306:2310,0.0,0.0,0.0,3.77,4.07,0.0
20230307:0010,0.0,0.0,0.0,3.57,4.28,0.0
20230307:0110,0.0,0.0,0.0,3.34,4.34,0.0
20230307:0210,0.0,0.0,0.0,3.37,4.41,0.0
20230307:0310,0.0,0.0,0.0,3.32,4.41,0.0
20230307:0410,0.0,0.0,0.0,3.12,4.41,0.0
20230307:0510,0.0,0.0,0.0,2.95,4.28,0.0
20230307:0610,0.0,0.0,0.0,2.78,4.28,0.0
20230307:0710,38.54,60.56,7.24,2.75,3.86,0.0
20230307:0810,79.37,105.92,16.21,3.59,3.86,0.0
20230307:0910,81.2,108.55,24.11,4.92,4.9,0.0
20230307:1010,203.01,243.54,30.35,6.29,6.21,0.0
20230307:1110,217.94,260.76,34.25,6.8,6.41,0.0
20230307:1210,112.03,144.42,35.26,7.52,6.21,0.0
20230307:1310,161.9,199.86,33.21,7.4,6.07,0.0
20230307:1410,242.93,288.46,28.42,7.68,6.55,0.0
20230307:1510,144.93,180.67,21.53,7.72,6.69,0.0
20230307:1610,81.86,111.23,13.2,7.39,5.1,0.0
20230307:1710,0.0,3.68,3.97,6.61,4.28,0.0
20230307:1810,0.0,0.0,0.0,5.8,3.66,0.0
20230307:1910,0.0,0.0,0.0,5.2,3.59,0.0
20230307:2010,0.0,0.0,0.0,5.07,2.62,0.0
20230307:2110,0.0,0.0,0.0,5.11,2.41,0.0
20230307:2210,0.0,0.0,0.0,5.13,2.28,0.0
20230307:2310,0.0,0.0,0.0,5.11,2.69,0.0
20230308:0010,0.0,0.0,0.0,5.06,3.45,0.0
20230308:0110,0.0,0.0,0.0,4.79,4.28,0.0
20230308:0210,0.0,0.0,0.0,4.28,4.9,0.0
20230308:0310,0.0,0.0,0.0,4.23,5.1,0.0
20230308:0410,0.0,0.0,0.0,4.26,5.31,0.0
20230308:0510,0.0,0.0,0.0,3.9,4.48,0.0
20230308:0610,0.0,0.0,0.0,4.36,5.17,0.0
20230308:0710,10.67,23.92,7.58,6.3,5.59,0.0
20230308:0810,35.94,57.03,16.56,9.04,6.97,0.0
20230308:0910,228.62,275.11,24.48,10.27,6.97,0.0
20230308:1010,228.46,276.62,30.74,11.21,7.31,0.0
20230308:1110,85.56,116.83,34.65,12.31,6.21,0.0
20230308:1210,223.27,274.09,35.65,12.63,5.31,0.0
20230308:1310,168.87,211.93,33.57,12.35,6.0,0.0
20230308:1410,190.44,236.37,28.75,12.45,4.83,0.0
20230308:1510,60.96,88.31,21.83,12.78,4.07,0.0
20230308:1610,63.86,91.94,13.48,12.25,4.14,0.0
20230308:1710,1.5,9.2,4.24,11.54,4.62,0.0
20230308:1810,0.0,0.0,0.0,11.31,5.93,0.0
20230308:1910,0.0,0.0,0.0,10.73,5.38,0.0
20230308:2010,0.0,0.0,0.0,10.65,5.38,0.0
20230308:2110,0.0,0.0,0.0,10.07,5.52,0.0
20230308:2210,0.0,0.0,0.0,10.45,5.52,0.0
20230308:2310,0.0,0.0,0.0,10.1,5.59,0.0
20230309:0010,0.0,0.0,0.0,9.63,5.93,0.0
20230309:0110,0.0,0.0,0.0,9.55,6.28,0.0
20230309:0210,0.0,0.0,0.0,9.56,6.62,0.0
20230309:0310,0.0,0.0,0.0,9.58,6.97,0.0
20230309:0410,0.0,0.0,0.0,9.61,6.83,0.0
20230309:0510,0.0,0.0,0.0,9.37,6.21,0.0
20230309:0610,0.0,0.0,0.0,9.24,5.86,0.0
20230309:0710,54.03,81.76,7.92,9.54,5.86,0.0
20230309:0810,25.49,44.15,16.92,9.8,5.66,0.0
20230309:0910,248.76,298.54,24.85,10.32,5.17,0.0
20230309:1010,229.91,278.83,31.12,11.4,6.62,0.0
20230309:1110,196.44,242.97,35.04,12.72,7.52,0.0
20230309:1210,191.03,237.85,36.04,13.73,8.28,0.0
20230309:1310,76.18,106.71,33.94,14.36,7.86,0.0
20230309:1410,191.91,238.76,29.09,13.71,6.41,0.0
20230309:1510,48.05,72.67,22.14,12.58,6.07,0.0
20230309:1610,63.83,91.68,13.75,12.02,6.34,0.0
20230309:1710,4.49,14.72,4.5,11.29,5.93,0.0
20230309:1810,0.0,0.0,0.0,11.1,5.45,0.0
20230309:1910,0.0,0.0,0.0,11.13,6.97,0.0
20230309:2010,0.0,0.0,0.0,11.02,7.24,0.0
20230309:2110,0.0,0.0,0.0,10.8,7.1,0.0
20230309:2210,0.0,0.0,0.0,10.7,6.97,0.0
20230309:2310,0.0,0.0,0.0,10.28,6.9,0.0
20230310:0010,0.0,0.0,0.0,10.03,7.03,0.0
20230310:0110,0.0,0.0,0.0,9.85,6.76,0.0
20230310:0210,0.0,0.0,0.0,9.57,6.34,0.0
20230310:0310,0.0,0.0,0.0,9.03,6.14,0.0
20230310:0410,0.0,0.0,0.0,8.56,6.07,0.0
20230310:0510,0.0,0.0,0.0,8.24,6.21,0.0
20230310:0610,0.0,0.0,0.0,8.01,6.34,0.0
20230310:0710,35.94,57.85,8.27,8.03,6.83,0.0
20230310:0810,176.54,216.25,17.28,8.61,7.86,0.0
20230310:0910,84.23,113.15,25.23,8.09,8.69,0.0
20230310:1010,68.44,94.75,31.51,7.22,9.03,0.0
20230310:1110,111.71,143.5,35.44,7.06,9.1,0.0
20230310:1210,51.07,74.51,36.43,6.76,8.55,0.0
20230310:1310,115.44,147.18,34.3,6.35,9.72,0.0
20230310:1410,64.05,89.23,29.42,5.81,8.34,0.0
20230310:1510,66.57,91.99,22.44,5.4,7.45,0.0
20230310:1610,74.76,101.81,14.03,5.33,6.34,0.0
20230310:1710,6.4,17.48,4.76,4.88,4.83,0.0
20230310:1810,0.0,0.0,0.0,4.43,4.0,0.0
20230310:1910,0.0,0.0,0.0,3.77,3.31,0.0
20230310:2010,0.0,0.0,0.0,3.42,2.55,0.0
20230310:2110,0.0,0.0,0.0,3.12,1.79,0.0
20230310:2210,0.0,0.0,0.0,2.57,1.38,0.0
20230310:2310,0.0,0.0,0.0,1.86,1.1,0.0
20230311:0010,0.0,0.0,0.0,1.57,1.03,0.0
20230311:0110,0.0,0.0,0.0,1.3,1.31,0.0
20230311:0210,0.0,0.0,0.0,0.36,1.45,0.0
20230311:0310,0.0,0.0,0.0,0.47,1.38,0.0
20230311:0410,0.0,0.0,0.0,0.17,1.66,0.0
20230311:0510,0.0,0.0,0.0,-0.49,1.66,0.0
20230311:0610,0.0,0.0,0.0,-0.25,1.66,0.0
20230311:0710,145.9,189.6,8.62,-0.29,1.52,0.0
20230311:0810,392.7,456.13,17.64,1.69,1.59,0.0
20230311:0910,536.42,620.92,25.6,3.48,2.41,0.0
20230311:1010,711.3,837.58,31.9,4.81,2.97,0.0
20230311:1110,750.07,895.98,35.84,5.82,2.76,0.0
20230311:1210,822.91,998.88,36.82,6.31,2.55,0.0
20230311:1310,344.85,406.25,34.67,6.41,2.21,0.0
20230311:1410,397.34,466.56,29.75,6.44,2.07,0.0
20230311:1510,276.51,327.95,22.74,6.4,2.28,0.0
20230311:1610,111.41,145.2,14.31,6.29,2.14,0.0
20230311:1710,9.62,23.0,5.02,6.03,1.86,0.0
20230311:1810,0.0,0.0,0.0,5.62,2.14,0.0
20230311:1910,0.0,0.0,0.0,6.18,1.79,0.0
20230311:2010,0.0,0.0,0.0,6.15,2.55,0.0
20230311:2110,0.0,0.0,0.0,6.18,3.24,0.0
20230311:2210,0.0,0.0,0.0,6.12,3.31,0.0
20230311:2310,0.0,0.0,0.0,5.98,3.45,0.0
20230312:0010,0.0,0.0,0.0,6.11,3.52,0.0
20230312:0110,0.0,0.0,0.0,6.61,3.59,0.0
20230312:0210,0.0,0.0,0.0,7.22,3.72,0.0
20230312:0310,0.0,0.0,0.0,7.64,3.93,0.0
20230312:0410,0.0,0.0,0.0,8.39,4.48,0.0
20230312:0510,0.0,0.0,0.0,8.88,4.83,0.0
20230312:0610,0.0,0.0,0.0,8.95,4.55,0.0
20230312:0710,49.58,75.13,8.96,8.81,4.34,0.0
20230312:0810,106.3,138.84,18.0,9.01,4.41,0.0
20230312:0910,561.13,654.94,25.98,9.33,5.38,0.0
20230312:1010,166.32,207.4,32.3,10.63,6.28,0.0
20230312:1110,269.41,323.65,36.24,11.08,6.07,0.0
20230312:1210,142.94,182.1,37.21,11.57,6.0,0.0
20230312:1310,396.74,469.98,35.03,12.11,6.07,0.0
20230312:1410,331.9,396.2,30.09,12.58,5.72,0.0
20230312:1510,299.22,360.33,23.04,12.86,5.03,0.0
20230312:1610,166.51,213.98,14.58,12.63,4.62,0.0
20230312:1710,11.97,27.43,5.28,11.95,4.41,0.0
20230312:1810,0.0,0.0,0.0,11.12,4.69,0.0
20230312:1910,0.0,0.0,0.0,11.32,4.83,0.0
20230312:2010,0.0,0.0,0.0,11.07,5.24,0.0
20230312:2110,0.0,0.0,0.0,10.9,5.72,0.0
20230312:2210,0.0,0.0,0.0,10.89,6.62,0.0
20230312:2310,0.0,0.0,0.0,11.21,6.76,0.0
20230313:0010,0.0,0.0,0.0,11.52,6.48,0.0
20230313:0110,0.0,0.0,0.0,11.6,6.07,0.0
20230313:0210,0.0,0.0,0.0,11.7,6.14,0.0
20230313:0310,0.0,0.0,0.0,11.84,6.41,0.0
20230313:0410,0.0,0.0,0.0,11.83,6.76,0.0
20230313:0510,0.0,0.0,0.0,11.7,6.97,0.0
20230313:0610,0.0,0.0,0.0,11.68,6.97,0.0
20230313:0710,56.14,84.29,9.31,12.16,7.24,0.0
20230313:0810,36.06,57.95,18.36,12.45,7.17,0.0
20230313:0910,54.14,80.03,26.36,12.79,7.24,0.0
20230313:1010,47.84,72.67,32.69,13.57,7.59,0.0
20230313:1110,208.93,258.91,36.64,14.28,7.52,0.0
20230313:1210,284.56,345.68,37.6,15.04,7.79,0.0
20230313:1310,404.09,484.55,35.4,15.88,7.66,0.0
20230313:1410,468.74,559.89,30.42,16.06,7.66,0.0
20230313:1510,70.2,100.27,23.34,15.72,6.83,0.0
20230313:1610,29.77,50.59,14.86,15.13,6.28,0.0
20230313:1710,9.12,22.83,5.54,14.26,6.0,0.0
20230313:1810,0.0,0.0,0.0,13.2,6.21,0.0
20230313:1910,0.0,0.0,0.0,12.73,6.76,0.0
20230313:2010,0.0,0.0,0.0,12.03,7.1,0.0
20230313:2110,0.0,0.0,0.0,11.3,7.24,0.0
20230313:2210,0.0,0.0,0.0,10.44,6.9,0.0
20230313:2310,0.0,0.0,0.0,9.78,6.62,0.0
20230314:0010,0.0,0.0,0.0,9.38,6.76,0.0
20230314:0110,0.0,0.0,0.0,9.45,6.69,0.0
20230314:0210,0.0,0.0,0.0,9.44,6.55,0.0
20230314:0310,0.0,0.0,0.0,9.38,6.21,0.0
20230314:0410,0.0,0.0,0.0,9.2,5.72,0.0
20230314:0510,0.0,0.0,0.0,9.07,6.14,0.0
20230314:0610,0.0,0.0,0.0,8.33,8.76,0.0
20230314:0710,60.13,87.24,9.66,7.32,7.59,0.0
20230314:0810,319.77,373.94,18.72,7.19,6.76,0.0
20230314:0910,248.54,294.32,26.74,7.86,7.31,0.0
20230314:1010,755.25,874.78,33.08,8.79,8.55,0.0
20230314:1110,736.44,856.5,37.04,9.0,8.14,0.0
20230314:1210,137.54,173.86,37.99,8.98,7.38,0.0
20230314:1310,119.99,154.54,35.76,9.4,6.34,0.0
20230314:1410,387.15,448.53,30.75,7.8,6.76,0.0
20230314:1510,57.82,82.79,23.64,7.74,5.59,0.0
20230314:1610,20.79,37.72,15.13,7.26,5.1,0.0
20230314:1710,8.16,20.24,5.8,6.02,3.66,0.0
20230314:1810,0.0,0.0,0.0,5.33,2.28,0.0
20230314:1910,0.0,0.0,0.0,4.15,1.72,0.0
20230314:2010,0.0,0.0,0.0,3.2,1.59,0.0
20230314:2110,0.0,0.0,0.0,2.22,2.07,0.0
20230314:2210,0.0,0.0,0.0,1.82,2.28,0.0
20230314:2310,0.0,0.0,0.0,1.89,2.62,0.0
20230315:0010,0.0,0.0,0.0,2.06,2.9,0.0
20230315:0110,0.0,0.0,0.0,2.23,3.17,0.0
20230315:0210,0.0,0.0,0.0,2.52,3.24,0.0
20230315:0310,0.0,0.0,0.0,2.42,3.1,0.0
20230315:0410,0.0,0.0,0.0,2.4,2.83,0.0
20230315:0510,0.0,0.0,0.0,2.43,2.62,0.0
20230315:0610,0.0,0.0,0.0,2.09,2.41,0.0
20230315:0710,62.84,89.25,10.02,3.44,2.07,0.0
20230315:0810,166.91,203.9,19.08,4.18,1.72,0.0
20230315:0910,575.5,676.46,27.11,5.73,2.28,0.0
20230315:1010,475.95,560.39,33.48,6.42,2.0,0.0
20230315:1110,450.67,534.38,37.44,7.07,1.66,0.0
20230315:1210,457.93,545.39,38.38,8.12,1.79,0.0
20230315:1310,147.9,186.65,36.13,8.54,2.0,0.0
20230315:1410,242.25,293.56,31.08,9.19,2.07,0.0
20230315:1510,251.41,303.88,23.94,9.44,2.28,0.0
20230315:1610,99.66,133.09,15.41,9.54,2.28,0.0
20230315:1710,13.92,29.28,6.06,9.16,1.86,0.0
20230315:1810,0.0,0.0,0.0,8.21,1.86,0.0
20230315:1910,0.0,0.0,0.0,6.75,2.41,0.0
20230315:2010,0.0,0.0,0.0,6.5,2.62,0.0
20230315:2110,0.0,0.0,0.0,6.18,2.83,0.0
20230315:2210,0.0,0.0,0.0,6.41,2.97,0.0
20230315:2310,0.0,0.0,0.0,6.38,3.17,0.0
20230316:0010,0.0,0.0,0.0,6.26,3.38,0.0
20230316:0110,0.0,0.0,0.0,6.13,3.59,0.0
20230316:0210,0.0,0.0,0.0,5.82,3.72,0.0
20230316:0310,0.0,0.0,0.0,5.47,3.86,0.0
20230316:0410,0.0,0.0,0.0,4.93,3.86,0.0
20230316:0510,0.0,0.0,0.0,4.58,3.79,0.0
20230316:0610,0.0,0.0,0.0,4.29,3.72,0.0
20230316:0710,74.88,104.12,10.37,5.16,3.66,0.0
20230316:0810,224.14,268.38,19.45,6.22,3.38,0.0
20230316:0910,511.17,595.58,27.49,7.84,4.28,0.0
20230316:1010,390.97,460.08,33.87,9.63,4.69,0.0
20230316:1110,788.57,950.41,37.84,11.34,4.97,0.0
20230316:1210,839.73,1022.99,38.77,12.53,5.1,0.0
20230316:1310,681.97,821.41,36.49,13.5,5.17,0.0
20230316:1410,479.77,574.63,31.41,14.36,5.03,0.0
20230316:1510,191.12,239.7,24.23,14.9,4.76,0.0
20230316:1610,127.5,168.88,15.68,14.66,4.21,0.0
20230316:1710,12.88,28.28,6.32,14.06,4.14,0.0
20230316:1810,0.0,0.0,0.0,12.99,4.0,0.0
20230316:1910,0.0,0.0,0.0,11.77,4.34,0.0
20230316:2010,0.0,0.0,0.0,11.37,4.28,0.0
20230316:2110,0.0,0.0,0.0,11.0,4.0,0.0
20230316:2210,0.0,0.0,0.0,10.47,3.66,0.0
20230316:2310,0.0,0.0,0.0,10.17,3.45,0.0
20230317:0010,0.0,0.0,0.0,9.73,3.31,0.0
20230317:0110,0.0,0.0,0.0,9.46,3.24,0.0
20230317:0210,0.0,0.0,0.0,9.16,3.24,0.0
20230317:0310,0.0,0.0,0.0,8.96,3.17,0.0
20230317:0410,0.0,0.0,0.0,8.81,3.17,0.0
20230317:0510,0.0,0.0,0.0,8.6,3.17,0.0
20230317:0610,0.0,0.0,0.0,8.36,3.45,0.0
20230317:0710,65.08,93.56,10.72,8.7,3.24,0.0
20230317:0810,115.52,150.15,19.81,9.97,3.03,0.0
20230317:0910,215.29,264.19,27.88,11.61,3.45,0.0
20230317:1010,565.34,679.59,34.27,13.06,3.93,0.0
20230317:1110,709.74,866.04,38.24,13.63,4.07,0.0
20230317:1210,766.66,939.92,39.16,14.67,4.76,0.0
20230317:1310,180.16,227.55,36.86,14.88,5.45,0.0
20230317:1410,121.25,159.93,31.74,15.43,6.34,0.0
20230317:1510,127.48,167.31,24.53,15.3,3.93,0.0
20230317:1610,86.23,119.85,15.95,15.12,3.38,0.0
20230317:1710,8.36,21.16,6.58,14.6,2.83,0.0
20230317:1810,0.0,0.0,0.0,13.67,2.69,0.0
20230317:1910,0.0,0.0,0.0,12.47,2.83,0.0
20230317:2010,0.0,0.0,0.0,11.96,2.83,0.0
20230317:2110,0.0,0.0,0.0,11.61,3.31,0.0
20230317:2210,0.0,0.0,0.0,11.28,3.52,0.0
20230317:2310,0.0,0.0,0.0,10.8,3.31,0.0
20230318:0010,0.0,0.0,0.0,10.55,3.1,0.0
20230318:0110,0.0,0.0,0.0,9.67,2.83,0.0
20230318:0210,0.0,0.0,0.0,8.91,2.9,0.0
20230318:0310,0.0,0.0,0.0,8.43,2.9,0.0
20230318:0410,0.0,0.0,0.0,8.24,3.1,0.0
20230318:0510,0.0,0.0,0.0,8.35,3.17,0.0
20230318:0610,0.0,0.0,0.0,8.31,3.1,0.0
20230318:0710,177.55,231.75,11.08,8.66,3.66,0.0
20230318:0810,302.88,361.99,20.18,9.8,3.72,0.0
20230318:0910,613.06,726.91,28.26,11.3,4.76,0.0
20230318:1010,736.5,884.01,34.66,12.95,5.66,0.0
20230318:1110,313.44,377.73,38.65,14.09,7.1,0.0
20230318:1210,146.91,188.46,39.56,14.0,6.55,0.0
20230318:1310,533.55,634.62,37.22,14.22,6.97,0.0
20230318:1410,53.83,80.03,32.07,13.82,5.86,0.0
20230318:1510,400.96,481.95,24.83,13.14,3.72,0.0
20230318:1610,148.69,193.15,16.22,13.07,3.24,0.0
20230318:1710,49.27,90.57,6.83,12.26,3.1,0.0
20230318:1810,0.0,0.0,0.0,11.33,2.62,0.0
20230318:1910,0.0,0.0,0.0,10.57,3.03,0.0
20230318:2010,0.0,0.0,0.0,10.16,3.17,0.0
20230318:2110,0.0,0.0,0.0,10.18,3.17,0.0
20230318:2210,0.0,0.0,0.0,10.03,3.03,0.0
20230318:2310,0.0,0.0,0.0,9.95,2.9,0.0
20230319:0010,0.0,0.0,0.0,9.57,2.76,0.0
20230319:0110,0.0,0.0,0.0,8.86,2.69,0.0
20230319:0210,0.0,0.0,0.0,8.54,2.62,0.0
20230319:0310,0.0,0.0,0.0,8.27,2.41,0.0
20230319:0410,0.0,0.0,0.0,7.83,2.14,0.0
20230319:0510,0.0,0.0,0.0,7.66,2.07,0.0
20230319:0610,0.0,1.84,1.8,7.41,2.28,0.0
20230319:0710,114.43,152.98,11.43,7.82,2.41,0.0
20230319:0810,395.28,469.43,20.55,8.37,2.55,0.0
20230319:0910,48.0,71.75,28.64,9.09,2.76,0.0
20230319:1010,56.28,81.87,35.06,9.92,2.55,0.0
20230319:1110,113.6,148.1,39.05,9.66,2.83,0.0
20230319:1210,423.41,501.33,39.95,9.21,3.31,0.0
20230319:1310,716.3,856.63,37.58,9.54,4.0,0.0
20230319:1410,576.03,681.53,32.39,9.91,4.0,0.0
20230319:1510,343.37,408.22,25.12,10.4,4.14,0.0
20230319:1610,280.88,348.8,16.49,10.39,4.07,0.0
20230319:1710,53.59,96.56,7.09,9.96,3.66,0.0
20230319:1810,0.0,0.0,0.0,8.67,2.76,0.0
20230319:1910,0.0,0.0,0.0,7.32,2.41,0.0
20230319:2010,0.0,0.0,0.0,6.5,2.07,0.0
20230319:2110,0.0,0.0,0.0,5.43,2.07,0.0
20230319:2210,0.0,0.0,0.0,4.54,1.93,0.0
20230319:2310,0.0,0.0,0.0,3.63,2.0,0.0
20230320:0010,0.0,0.0,0.0,2.69,1.72,0.0
20230320:0110,0.0,0.0,0.0,1.81,1.86,0.0
20230320:0210,0.0,0.0,0.0,1.23,2.0,0.0
20230320:0310,0.0,0.0,0.0,1.07,2.0,0.0
20230320:0410,0.0,0.0,0.0,1.0,2.14,0.0
20230320:0510,0.0,0.0,0.0,1.67,2.21,0.0
20230320:0610,0.0,1.84,2.15,2.62,2.28,0.0
20230320:0710,123.28,160.72,11.79,3.92,2.34,0.0
20230320:0810,183.85,223.38,20.91,5.39,2.34,0.0
20230320:0910,225.65,270.53,29.02,6.18,2.41,0.0
20230320:1010,307.96,364.43,35.46,7.25,2.9,0.0
20230320:1110,640.89,763.71,39.45,8.4,3.17,0.0
20230320:1210,289.12,346.4,40.34,9.26,3.31,0.0
20230320:1310,281.95,339.09,37.95,10.0,3.31,0.0
20230320:1410,547.19,651.84,32.72,10.32,3.17,0.0
20230320:1510,208.67,256.25,25.41,10.45,2.69,0.0
20230320:1610,119.23,156.39,16.76,10.36,2.34,0.0
20230320:1710,51.33,91.37,7.34,10.27,2.21,0.0
20230320:1810,0.0,0.0,0.0,9.9,2.14,0.0
20230320:1910,0.0,0.0,0.0,10.17,2.07,0.0
20230320:2010,0.0,0.0,0.0,9.61,2.21,0.0
20230320:2110,0.0,0.0,0.0,9.33,2.41,0.0
20230320:2210,0.0,0.0,0.0,9.44,2.55,0.0
20230320:2310,0.0,0.0,0.0,9.52,2.76,0.0
20230321:0010,0.0,0.0,0.0,9.55,2.9,0.0
20230321:0110,0.0,0.0,0.0,9.5,2.9,0.0
20230321:0210,0.0,0.0,0.0,9.31,2.9,0.0
20230321:0310,0.0,0.0,0.0,8.96,2.97,0.0
20230321:0410,0.0,0.0,0.0,8.36,2.97,0.0
20230321:0510,0.0,0.0,0.0,7.87,3.1,0.0
20230321:0610,0.0,1.84,2.5,7.39,3.17,0.0
20230321:0710,0.0,0.0,0.0,7.87,3.24,0.0
20230321:0810,0.0,0.0,0.0,8.91,3.31,0.0
20230321:0910,472.4,557.21,29.4,10.23,4.07,0.0
20230321:1010,533.93,633.57,35.85,11.57,4.69,0.0
20230321:1110,528.59,629.35,39.85,12.79,5.45,0.0
20230321:1210,154.06,196.7,40.73,13.6,5.1,0.0
20230321:1310,260.69,318.81,38.31,13.83,4.9,0.0
20230321:1410,79.44,110.39,33.04,13.42,4.21,0.0
20230321:1510,472.92,569.44,25.7,13.12,3.45,0.0
20230321:1610,200.69,254.99,17.03,12.99,3.72,0.0
20230321:1710,35.67,62.81,7.59,12.85,3.52,0.0
20230321:1810,0.0,0.0,0.0,12.16,3.45,0.0
20230321:1910,0.0,0.0,0.0,11.74,3.52,0.0
20230321:2010,0.0,0.0,0.0,11.23,3.66,0.0
20230321:2110,0.0,0.0,0.0,11.24,4.0,0.0
20230321:2210,0.0,0.0,0.0,10.58,4.14,0.0
20230321:2310,0.0,0.0,0.0,10.19,4.34,0.0
20230322:0010,0.0,0.0,0.0,9.53,4.55,0.0
20230322:0110,0.0,0.0,0.0,8.74,4.76,0.0
20230322:0210,0.0,0.0,0.0,8.44,4.9,0.0
20230322:0310,0.0,0.0,0.0,8.35,4.83,0.0
20230322:0410,0.0,0.0,0.0,8.03,4.83,0.0
20230322:0510,0.0,0.0,0.0,8.11,5.24,0.0
20230322:0610,0.0,1.84,2.85,7.89,5.38,0.0
20230322:0710,0.0,0.0,0.0,8.81,4.97,0.0
20230322:0810,53.47,78.19,21.64,9.47,6.9,0.0
20230322:0910,107.59,140.74,29.78,9.68,5.72,0.0
20230322:1010,113.14,147.18,36.25,9.96,6.0,0.0
20230322:1110,127.41,163.74,40.26,10.58,6.28,0.0
20230322:1210,259.93,313.16,41.12,10.84,6.21,0.0
20230322:1310,200.76,247.09,38.67,11.49,6.76,0.0
20230322:1410,96.87,129.7,33.37,11.93,6.07,0.0
20230322:1510,121.64,158.04,25.99,12.1,6.21,0.0
20230322:1610,44.34,68.07,17.29,12.19,5.93,0.0
20230322:1710,1.49,9.2,7.85,12.23,6.0,0.0
20230322:1810,0.0,0.0,0.0,12.09,6.14,0.0
20230322:1910,0.0,0.0,0.0,12.1,5.79,0.0
20230322:2010,0.0,0.0,0.0,12.12,6.07,0.0
20230322:2110,0.0,0.0,0.0,12.09,6.28,0.0
20230322:2210,0.0,0.0,0.0,12.07,6.41,0.0
20230322:2310,0.0,0.0,0.0,11.8,6.34,0.0
20230323:0010,0.0,0.0,0.0,11.39,6.34,0.0
20230323:0110,0.0,0.0,0.0,11.09,6.34,0.0
20230323:0210,0.0,0.0,0.0,10.98,6.48,0.0
20230323:0310,0.0,0.0,0.0,11.05,6.34,0.0
20230323:0410,0.0,0.0,0.0,11.18,6.28,0.0
20230323:0510,0.0,0.0,0.0,11.07,6.07,0.0
20230323:0610,0.0,2.76,3.21,10.98,5.79,0.0
20230323:0710,17.64,34.04,12.85,10.92,6.28,0.0
20230323:0810,75.63,104.75,22.01,11.2,6.48,0.0
20230323:0910,178.97,222.46,30.17,11.8,6.41,0.0
20230323:1010,323.14,386.25,36.65,12.64,6.76,0.0
20230323:1110,506.29,601.62,40.66,13.83,7.03,0.0
20230323:1210,303.12,366.45,41.51,14.36,7.59,0.0
20230323:1310,240.08,295.11,39.03,14.71,7.31,0.0
20230323:1410,461.12,550.86,33.69,14.63,6.07,0.0
20230323:1510,93.1,126.68,26.28,14.47,5.86,0.0
20230323:1610,76.05,106.95,17.56,14.44,5.79,0.0
20230323:1710,34.09,59.61,8.1,14.11,5.72,0.0
20230323:1810,0.0,0.0,0.0,13.08,5.59,0.0
20230323:1910,0.0,0.0,0.0,12.9,6.21,0.0
20230323:2010,0.0,0.0,0.0,12.57,6.07,0.0
20230323:2110,0.0,0.0,0.0,12.45,6.34,0.0
20230323:2210,0.0,0.0,0.0,12.56,6.69,0.0
20230323:2310,0.0,0.0,0.0,12.77,6.62,0.0
20230324:0010,0.0,0.0,0.0,12.82,7.24,0.0
20230324:0110,0.0,0.0,0.0,12.51,7.1,0.0
20230324:0210,0.0,0.0,0.0,12.16,6.0,0.0
20230324:0310,0.0,0.0,0.0,11.56,5.1,0.0
20230324:0410,0.0,0.0,0.0,10.57,4.76,0.0
20230324:0510,0.0,0.0,0.0,9.71,4.55,0.0
20230324:0610,6.67,20.62,3.56,9.04,4.21,0.0
20230324:0710,187.88,241.96,13.21,9.7,4.41,0.0
20230324:0810,381.41,451.79,22.38,10.6,5.1,0.0
20230324:0910,256.83,308.88,30.55,11.54,7.17,0.0
20230324:1010,142.44,181.98,37.04,12.52,7.59,0.0
20230324:1110,347.12,414.81,41.06,13.32,7.59,0.0
20230324:1210,34.31,56.11,41.9,14.02,7.24,0.0
20230324:1310,151.45,193.89,39.39,14.5,7.52,0.0
20230324:1410,25.57,45.07,34.01,14.67,7.66,0.0
20230324:1510,62.97,91.07,26.57,14.33,7.93,0.0
20230324:1610,53.44,79.11,17.82,12.49,6.83,0.0
20230324:1710,1.07,8.28,8.35,12.04,6.76,0.0
20230324:1810,0.0,0.0,0.0,11.13,6.07,0.0
20230324:1910,0.0,0.0,0.0,9.88,6.14,0.0
20230324:2010,0.0,0.0,0.0,9.32,5.59,0.0
20230324:2110,0.0,0.0,0.0,9.29,6.14,0.0
20230324:2210,0.0,0.0,0.0,8.92,6.41,0.0
20230324:2310,0.0,0.0,0.0,8.51,6.55,0.0
20230325:0010,0.0,0.0,0.0,8.29,6.55,0.0
20230325:0110,0.0,0.0,0.0,8.08,6.48,0.0
20230325:0210,0.0,0.0,0.0,7.95,6.55,0.0
20230325:0310,0.0,0.0,0.0,7.91,6.55,0.0
20230325:0410,0.0,0.0,0.0,7.85,6.48,0.0
20230325:0510,0.0,0.0,0.0,7.9,6.48,0.0
20230325:0610,7.3,20.57,3.91,7.99,6.34,0.0
20230325:0710,213.59,270.87,13.56,8.54,6.34,0.0
20230325:0810,307.5,362.75,22.74,9.05,6.76,0.0
20230325:0910,499.09,577.77,30.93,10.1,8.9,0.0
20230325:1010,590.19,687.24,37.44,10.84,8.69,0.0
20230325:1110,336.37,398.34,41.46,11.43,8.83,0.0
